Date,Low,Open,Volume,High,Close,Adjusted Close
17-03-1980,5.234568119049072,0.0,44550,5.382716178894043,5.234568119049072,2.484992027282715
18-03-1980,5.259259223937988,0.0,34425,5.3333330154418945,5.3086419105529785,2.5201563835144043
19-03-1980,5.234568119049072,0.0,9113,5.2839508056640625,5.2839508056640625,2.508434772491455
20-03-1980,5.234568119049072,0.0,7088,5.234568119049072,5.234568119049072,2.484992027282715
21-03-1980,5.185184955596924,0.0,24300,5.259259223937988,5.259259223937988,2.496713399887085
24-03-1980,5.160493850708008,0.0,43538,5.259259223937988,5.209877014160156,2.473268747329712
25-03-1980,5.086420059204102,0.0,61763,5.234568119049072,5.086420059204102,2.414660692214966
26-03-1980,5.086420059204102,0.0,81000,5.185184955596924,5.160493850708008,2.44982647895813
27-03-1980,4.938271999359131,0.0,74419,5.086420059204102,4.938271999359131,2.3443315029144287
28-03-1980,4.938271999359131,0.0,31388,4.987654209136963,4.962963104248047,2.356052875518799
31-03-1980,5.012345790863037,0.0,30881,5.061728000640869,5.061728000640869,2.4029383659362793
01-04-1980,4.888888835906982,0.0,266288,5.086420059204102,4.888888835906982,2.320888042449951
02-04-1980,4.839506149291992,0.0,2531,4.888888835906982,4.888888835906982,2.320888042449951
03-04-1980,4.938271999359131,0.0,80494,5.111111164093018,5.111111164093018,2.4263834953308105
07-04-1980,5.061728000640869,0.0,64800,5.135801792144775,5.135801792144775,2.4381043910980225
08-04-1980,5.086420059204102,0.0,181744,5.3333330154418945,5.3333330154418945,2.5318775177001953
09-04-1980,5.259259223937988,0.0,33919,5.358025074005127,5.3333330154418945,2.5318775177001953
10-04-1980,5.2839508056640625,0.0,22781,5.3333330154418945,5.3086419105529785,2.5201563835144043
11-04-1980,5.160493850708008,0.0,34425,5.3086419105529785,5.160493850708008,2.44982647895813
14-04-1980,5.135801792144775,0.0,15694,5.160493850708008,5.135801792144775,2.4381043910980225
15-04-1980,5.135801792144775,0.0,21263,5.135801792144775,5.135801792144775,2.4381043910980225
16-04-1980,5.061728000640869,0.0,22781,5.160493850708008,5.061728000640869,2.4029383659362793
17-04-1980,4.938271999359131,0.0,268819,5.061728000640869,4.938271999359131,2.3443315029144287
18-04-1980,5.012345790863037,0.0,10631,5.037036895751953,5.012345790863037,2.3794963359832764
21-04-1980,4.938271999359131,0.0,12656,5.037036895751953,4.938271999359131,2.3443315029144287
22-04-1980,4.938271999359131,0.0,16706,5.037036895751953,5.037036895751953,2.391218423843384
23-04-1980,5.135801792144775,0.0,62775,5.259259223937988,5.259259223937988,2.496713399887085
